Year,Month,Day,Hour,SiteId,RelativeHumidity %,Windspeed kts,WindDirection,GlobalHorizontalIrradiation W/m^2,DiffuseHorizontalRadiation W/m^2,DirectNormalIrradiation W/m^2,Temperature C,DewPointTemperature C,WetBulbTemperature C,SurfacePressure kPa,WindChillTemperature C,ApparentTemperature C,windspeed KPH,PrecipPrvHour cm,DownwardTerrestrialRadiation W/m^2,CldCvr %,MeanSeaLevelPressure kPa,ExtraTerrestrialHorizontalRadiation W/m^2,ExtraTerrestrialNormalRadiation W/m^2
2010,1,20,22,2087599580,93.8,15.2,272.0,0.0,0.0,0.0,12.4,11.4,11.8,96.0,12.4,12.4,28.1,0.33,373.0,100.0,99.8,0.0,0.0
2010,1,20,23,2087599580,90.9,10.9,304.0,0.0,0.0,0.0,11.8,10.3,10.9,96.1,11.8,11.8,20.2,0.12,368.0,100.0,99.9,0.0,0.0
2010,1,20,24,2087599580,85.4,8.9,26.0,0.0,0.0,0.0,11.2,8.8,9.8,95.9,11.1,11.1,16.5,0.0,354.0,98.0,99.6,0.0,0.0
2010,1,21,1,2087599580,82.7,6.3,102.0,0.0,0.0,0.0,11.0,8.2,9.5,95.8,11.0,11.0,11.6,0.01,330.0,98.0,99.6,0.0,0.0
2010,1,21,2,2087599580,83.4,8.0,153.0,0.0,0.0,0.0,11.3,8.6,9.8,95.9,11.3,11.3,14.9,0.02,345.0,99.0,99.7,0.0,0.0
2010,1,21,3,2087599580,85.2,5.4,160.0,0.0,0.0,0.0,11.2,8.8,9.9,95.9,11.2,11.2,10.1,0.01,346.0,98.0,99.7,0.0,0.0
2010,1,21,4,2087599580,86.3,4.3,156.0,0.0,0.0,0.0,11.2,9.0,9.9,95.9,11.2,11.2,8.0,0.02,345.0,97.0,99.6,0.0,0.0
2010,1,21,5,2087599580,87.3,4.6,139.0,0.0,0.0,0.0,11.3,9.2,10.1,95.8,11.3,11.3,8.4,0.02,344.0,95.0,99.6,0.0,0.0
2010,1,21,6,2087599580,89.5,10.9,140.0,0.0,0.0,0.0,11.6,10.0,10.7,95.5,11.6,11.6,20.2,0.08,359.0,99.0,99.3,0.0,0.0
2010,1,21,7,2087599580,93.1,14.4,176.0,0.0,0.0,0.0,12.5,11.4,11.9,95.4,12.5,12.5,26.7,0.13,370.0,100.0,99.1,0.0,0.0
2010,1,21,8,2087599580,94.5,19.7,200.0,0.0,0.0,0.0,13.2,12.4,12.7,95.4,13.2,13.2,36.4,0.19,377.0,98.0,99.1,0.0,0.0
2010,1,21,9,2087599580,94.0,20.8,206.0,24.0,24.0,0.0,13.4,12.4,12.8,95.4,13.4,13.4,38.5,0.18,375.0,98.0,99.1,168.0,1411.0
2010,1,21,10,2087599580,93.7,21.1,208.0,69.0,69.0,0.0,13.5,12.5,12.9,95.4,13.5,13.5,39.1,0.19,369.0,100.0,99.1,417.0,1411.0
2010,1,21,11,2087599580,93.6,22.0,206.0,99.0,99.0,0.0,13.4,12.4,12.8,95.3,13.4,13.4,40.7,0.22,367.0,100.0,99.0,623.0,1411.0
2010,1,21,12,2087599580,94.6,28.3,194.0,70.0,70.0,0.0,13.5,12.6,12.9,95.1,13.5,13.5,52.3,0.59,372.0,100.0,98.8,768.0,1411.0
2010,1,21,13,2087599580,94.8,31.5,212.0,21.0,21.0,0.0,13.5,12.7,13.0,94.9,13.5,13.5,58.3,0.72,375.0,100.0,98.6,843.0,1411.0
2010,1,21,14,2087599580,92.4,30.6,235.0,30.0,31.0,0.0,12.6,11.4,11.9,95.0,12.6,12.6,56.7,0.43,371.0,100.0,98.7,843.0,1411.0
2010,1,21,15,2087599580,90.2,27.7,237.0,37.0,37.0,0.0,11.8,10.2,10.9,95.1,11.8,11.8,51.3,0.26,364.0,100.0,98.9,768.0,1410.0
2010,1,21,16,2087599580,87.3,25.6,239.0,32.0,33.0,0.0,11.3,9.2,10.1,95.2,11.3,11.3,47.3,0.18,361.0,100.0,99.0,624.0,1410.0
2010,1,21,17,2087599580,84.5,24.3,238.0,36.0,37.0,0.0,11.2,8.6,9.8,95.2,11.2,11.2,44.9,0.13,352.0,100.0,99.0,419.0,1410.0
2010,1,21,18,2087599580,82.1,18.3,219.0,9.0,9.0,0.0,11.2,8.2,9.6,95.3,11.2,11.2,33.9,0.08,337.0,100.0,99.0,169.0,1410.0
2010,1,21,19,2087599580,81.0,22.7,217.0,0.0,0.0,0.0,10.8,7.7,9.2,95.4,10.8,10.8,42.1,0.09,305.0,92.0,99.2,0.0,0.0
2010,1,21,20,2087599580,81.0,23.7,222.0,0.0,0.0,0.0,10.9,7.8,9.2,95.4,10.9,10.9,44.0,0.1,321.0,94.0,99.2,0.0,0.0
2010,1,21,21,2087599580,81.5,23.0,226.0,0.0,0.0,0.0,10.9,7.9,9.3,95.5,10.9,10.9,42.7,0.1,320.0,90.0,99.3,0.0,0.0
2010,1,21,22,2087599580,82.5,22.7,229.0,0.0,0.0,0.0,10.9,8.1,9.4,95.6,10.9,10.9,42.0,0.12,324.0,96.0,99.3,0.0,0.0
2010,1,21,23,2087599580,83.8,22.3,233.0,0.0,0.0,0.0,10.8,8.2,9.4,95.6,10.8,10.8,41.3,0.12,331.0,92.0,99.4,0.0,0.0
2010,1,21,24,2087599580,85.2,16.2,220.0,0.0,0.0,0.0,10.7,8.3,9.4,95.6,10.7,10.7,30.0,0.12,342.0,94.0,99.4,0.0,0.0
2010,1,22,1,2087599580,85.3,19.0,218.0,0.0,0.0,0.0,10.7,8.3,9.4,95.7,10.7,10.7,35.1,0.13,328.0,87.0,99.5,0.0,0.0
2010,1,22,2,2087599580,85.3,21.3,221.0,0.0,0.0,0.0,10.6,8.2,9.3,95.7,10.6,10.6,39.5,0.15,336.0,93.0,99.5,0.0,0.0
2010,1,22,3,2087599580,86.1,20.5,229.0,0.0,0.0,0.0,10.3,8.1,9.1,95.7,10.3,10.3,37.9,0.15,346.0,96.0,99.5,0.0,0.0
2010,1,22,4,2087599580,87.7,19.8,237.0,0.0,0.0,0.0,9.9,8.0,8.9,95.7,6.1,6.1,36.6,0.2,350.0,100.0,99.5,0.0,0.0
2010,1,22,5,2087599580,89.7,18.6,244.0,0.0,0.0,0.0,9.6,8.0,8.7,95.8,5.7,5.7,34.5,0.22,352.0,99.0,99.6,0.0,0.0
2010,1,22,6,2087599580,90.4,16.0,247.0,0.0,0.0,0.0,9.1,7.6,8.3,95.9,5.4,5.4,29.7,0.21,351.0,100.0,99.7,0.0,0.0
2010,1,22,7,2087599580,89.8,16.8,250.0,0.0,0.0,0.0,9.1,7.5,8.3,96.0,5.3,5.3,31.2,0.21,352.0,100.0,99.8,0.0,0.0
2010,1,22,8,2087599580,87.9,15.1,253.0,0.0,0.0,0.0,9.1,7.2,8.1,96.1,5.6,5.6,27.9,0.16,353.0,100.0,100.0,0.0,0.0
2010,1,22,9,2087599580,86.0,12.6,252.0,28.0,28.0,0.0,9.1,6.9,7.9,96.2,5.9,5.9,23.4,0.12,348.0,100.0,100.0,170.0,1410.0
2010,1,22,10,2087599580,84.5,10.5,248.0,102.0,102.0,0.0,9.3,6.8,8.0,96.3,6.5,6.5,19.4,0.11,339.0,93.0,100.1,420.0,1410.0
2010,1,22,11,2087599580,82.6,9.6,243.0,225.0,195.0,68.0,9.6,6.8,8.1,96.3,7.1,7.1,17.7,0.11,327.0,91.0,100.2,626.0,1410.0
2010,1,22,12,2087599580,79.2,6.0,223.0,234.0,222.0,21.0,9.5,6.1,7.7,96.3,7.9,7.9,11.1,0.09,338.0,99.0,100.1,771.0,1410.0
2010,1,22,13,2087599580,83.4,9.2,226.0,198.0,196.0,2.0,9.4,6.7,8.0,96.3,7.0,7.0,17.0,0.19,341.0,97.0,100.1,847.0,1410.0
2010,1,22,14,2087599580,87.9,11.9,234.0,77.0,77.0,0.0,9.0,7.1,8.0,96.4,5.9,5.9,22.0,0.26,344.0,99.0,100.2,848.0,1410.0
2010,1,22,15,2087599580,87.0,12.2,246.0,81.0,81.0,0.0,9.1,7.0,8.0,96.4,6.0,6.0,22.5,0.19,347.0,99.0,100.2,773.0,1410.0
2010,1,22,16,2087599580,85.8,11.8,254.0,81.0,81.0,0.0,9.1,6.9,7.9,96.4,6.1,6.1,21.8,0.15,345.0,98.0,100.2,629.0,1410.0
2010,1,22,17,2087599580,84.5,10.6,259.0,66.0,66.0,0.0,9.1,6.6,7.8,96.4,6.3,6.3,19.5,0.1,336.0,97.0,100.2,424.0,1410.0
2010,1,22,18,2087599580,82.5,7.8,251.0,12.0,12.0,0.0,9.0,6.2,7.5,96.4,6.7,6.7,14.4,0.08,319.0,76.0,100.2,174.0,1410.0
2010,1,22,19,2087599580,83.3,9.5,259.0,0.0,0.0,0.0,8.8,6.2,7.5,96.5,6.2,6.2,17.5,0.09,326.0,89.0,100.3,0.0,0.0
2010,1,22,20,2087599580,85.2,11.2,265.0,0.0,0.0,0.0,8.8,6.4,7.5,96.6,5.7,5.7,20.7,0.12,343.0,100.0,100.5,0.0,0.0
2010,1,22,21,2087599580,85.7,10.1,275.0,0.0,0.0,0.0,8.6,6.3,7.4,96.7,5.7,5.7,18.7,0.1,332.0,94.0,100.5,0.0,0.0
2010,1,22,22,2087599580,86.1,9.0,285.0,0.0,0.0,0.0,8.4,6.2,7.3,96.8,5.7,5.7,16.7,0.09,319.0,91.0,100.6,0.0,0.0
2010,1,22,23,2087599580,86.0,7.9,296.0,0.0,0.0,0.0,8.0,5.8,6.9,96.8,5.6,5.6,14.6,0.05,300.0,61.0,100.7,0.0,0.0
2010,1,22,24,2087599580,87.4,2.0,351.0,0.0,0.0,0.0,6.5,4.5,5.5,96.8,6.5,6.5,3.7,0.0,287.0,37.0,100.7,0.0,0.0
2010,1,23,1,2087599580,87.0,1.5,272.0,0.0,0.0,0.0,5.9,3.9,5.0,97.0,5.9,5.9,2.7,0.0,275.0,28.0,100.8,0.0,0.0
2010,1,23,2,2087599580,86.7,3.0,265.0,0.0,0.0,0.0,5.9,3.8,4.9,97.1,4.9,4.9,5.6,0.0,261.0,30.0,101.0,0.0,0.0
2010,1,23,3,2087599580,86.4,2.5,273.0,0.0,0.0,0.0,5.8,3.7,4.8,97.1,5.8,5.8,4.7,0.0,269.0,22.0,101.0,0.0,0.0
2010,1,23,4,2087599580,85.7,2.0,282.0,0.0,0.0,0.0,6.0,3.7,4.9,97.2,6.0,6.0,3.8,0.0,281.0,35.0,101.1,0.0,0.0
2010,1,23,5,2087599580,85.4,1.4,309.0,0.0,0.0,0.0,6.0,3.7,4.9,97.2,6.0,6.0,2.6,0.0,285.0,44.0,101.1,0.0,0.0
2010,1,23,6,2087599580,86.0,5.2,323.0,0.0,0.0,0.0,6.7,4.6,5.7,97.3,4.8,4.8,9.6,0.0,282.0,36.0,101.2,0.0,0.0
2010,1,23,7,2087599580,86.1,3.3,330.0,0.0,0.0,0.0,5.6,3.5,4.6,97.4,4.4,4.4,6.0,0.0,259.0,17.0,101.3,0.0,0.0
2010,1,23,8,2087599580,86.0,4.2,355.0,0.0,0.0,0.0,5.4,3.3,4.4,97.5,3.7,3.7,7.7,0.0,254.0,12.0,101.4,0.0,0.0
2010,1,23,9,2087599580,80.8,2.6,343.0,134.0,59.0,397.0,7.6,4.5,6.1,97.5,7.6,7.6,4.7,0.0,254.0,13.0,101.4,172.0,1410.0
2010,1,23,10,2087599580,73.7,2.8,295.0,337.0,109.0,762.0,8.7,4.3,6.5,97.6,8.2,8.2,5.2,0.0,259.0,9.0,101.5,423.0,1410.0
2010,1,23,11,2087599580,69.6,5.0,277.0,502.0,103.0,894.0,9.7,4.4,7.0,97.7,8.4,8.4,9.2,0.0,262.0,3.0,101.6,629.0,1410.0
2010,1,23,12,2087599580,66.7,3.2,226.0,608.0,89.0,944.0,10.7,4.8,7.7,97.8,10.7,10.7,5.9,0.0,267.0,3.0,101.7,775.0,1410.0
2010,1,23,13,2087599580,64.1,5.1,240.0,647.0,95.0,915.0,11.2,4.7,7.9,97.8,11.2,11.2,9.5,0.0,268.0,2.0,101.7,851.0,1410.0
2010,1,23,14,2087599580,62.3,6.0,245.0,624.0,102.0,863.0,11.5,4.6,8.0,97.8,11.5,11.5,11.1,0.0,269.0,2.0,101.6,852.0,1410.0
2010,1,23,15,2087599580,62.2,7.2,261.0,535.0,142.0,711.0,11.6,4.6,8.1,97.8,11.6,11.6,13.3,0.0,270.0,0.0,101.7,778.0,1410.0
2010,1,23,16,2087599580,64.4,7.5,269.0,391.0,144.0,550.0,11.3,4.8,8.0,97.8,11.3,11.3,13.8,0.0,270.0,2.0,101.7,633.0,1410.0
2010,1,23,17,2087599580,67.9,6.8,277.0,209.0,155.0,150.0,10.7,5.0,7.8,97.9,10.7,10.7,12.6,0.0,269.0,0.0,101.8,429.0,1410.0
2010,1,23,18,2087599580,77.1,3.3,275.0,27.0,27.0,0.0,9.0,5.2,7.1,97.9,8.3,8.3,6.2,0.0,268.0,4.0,101.8,179.0,1410.0
2010,1,23,19,2087599580,83.6,3.2,295.0,0.0,0.0,0.0,7.5,4.9,6.2,98.0,6.6,6.6,6.0,0.0,263.0,0.0,101.9,0.0,0.0
2010,1,23,20,2087599580,84.9,3.9,318.0,0.0,0.0,0.0,7.3,4.9,6.1,98.1,6.0,6.0,7.3,0.0,261.0,0.0,102.0,0.0,0.0
2010,1,23,21,2087599580,85.9,3.2,355.0,0.0,0.0,0.0,6.7,4.5,5.6,98.1,5.7,5.7,6.0,0.0,261.0,0.0,102.0,0.0,0.0
2010,1,23,22,2087599580,86.6,3.4,26.0,0.0,0.0,0.0,6.2,4.1,5.2,98.1,5.0,5.0,6.3,0.0,260.0,0.0,102.0,0.0,0.0
2010,1,23,23,2087599580,86.9,3.7,47.0,0.0,0.0,0.0,5.9,3.9,4.9,98.1,4.5,4.5,6.9,0.0,259.0,1.0,102.0,0.0,0.0
2010,1,23,24,2087599580,86.8,2.6,42.0,0.0,0.0,0.0,5.6,3.6,4.7,98.2,5.6,5.6,4.8,0.0,258.0,0.0,102.1,0.0,0.0
2010,1,24,1,2087599580,85.6,3.8,33.0,0.0,0.0,0.0,6.0,3.8,5.0,98.2,4.6,4.6,7.0,0.0,257.0,0.0,102.1,0.0,0.0
2010,1,24,2,2087599580,84.8,4.5,32.0,0.0,0.0,0.0,6.4,4.0,5.2,98.2,4.7,4.7,8.3,0.0,256.0,2.0,102.1,0.0,0.0
2010,1,24,3,2087599580,84.3,5.0,41.0,0.0,0.0,0.0,6.5,4.0,5.3,98.2,4.6,4.6,9.3,0.0,257.0,1.0,102.1,0.0,0.0
2010,1,24,4,2087599580,84.1,5.4,46.0,0.0,0.0,0.0,6.5,4.0,5.3,98.2,4.4,4.4,10.0,0.0,258.0,0.0,102.1,0.0,0.0
2010,1,24,5,2087599580,83.4,5.3,50.0,0.0,0.0,0.0,6.3,3.7,5.1,98.2,4.3,4.3,9.9,0.0,258.0,0.0,102.1,0.0,0.0
2010,1,24,6,2087599580,83.0,4.1,44.0,0.0,0.0,0.0,6.1,3.4,4.8,98.2,4.5,4.5,7.7,0.0,260.0,0.0,102.1,0.0,0.0
2010,1,24,7,2087599580,82.0,3.8,50.0,0.0,0.0,0.0,5.9,3.0,4.5,98.2,4.4,4.4,7.1,0.0,259.0,0.0,102.1,0.0,0.0
2010,1,24,8,2087599580,81.0,4.0,53.0,0.0,0.0,0.0,5.7,2.7,4.3,98.3,4.1,4.1,7.5,0.0,259.0,0.0,102.2,0.0,0.0
2010,1,24,9,2087599580,70.8,4.6,63.0,138.0,67.0,365.0,8.4,3.4,6.0,98.3,7.0,7.0,8.5,0.0,259.0,0.0,102.2,175.0,1410.0
2010,1,24,10,2087599580,63.3,4.2,66.0,339.0,108.0,766.0,10.3,3.6,7.0,98.3,10.3,10.3,7.7,0.0,266.0,0.0,102.2,426.0,1410.0
2010,1,24,11,2087599580,53.7,3.0,63.0,502.0,98.0,898.0,11.9,2.8,7.5,98.3,11.9,11.9,5.6,0.0,271.0,0.0,102.1,633.0,1410.0
2010,1,24,12,2087599580,48.6,2.6,58.0,608.0,84.0,948.0,12.6,2.0,7.5,98.3,12.6,12.6,4.8,0.0,273.0,0.0,102.2,779.0,1410.0
2010,1,24,13,2087599580,45.2,0.7,325.0,650.0,102.0,903.0,13.9,2.2,8.2,98.3,13.9,13.9,1.4,0.0,275.0,0.0,102.1,856.0,1410.0
2010,1,24,14,2087599580,46.1,2.8,287.0,626.0,110.0,849.0,14.3,2.9,8.6,98.2,14.3,14.3,5.3,0.0,278.0,0.0,102.0,857.0,1410.0
2010,1,24,15,2087599580,47.9,3.5,290.0,537.0,150.0,696.0,14.2,3.4,8.8,98.1,14.2,14.2,6.6,0.0,279.0,0.0,101.9,783.0,1410.0
2010,1,24,16,2087599580,49.6,4.4,291.0,394.0,146.0,547.0,14.0,3.6,8.8,98.1,14.0,14.0,8.1,0.0,279.0,0.0,101.9,638.0,1410.0
2010,1,24,17,2087599580,53.7,5.3,296.0,213.0,157.0,153.0,13.3,4.1,8.6,98.0,13.3,13.3,9.9,0.0,278.0,0.0,101.9,434.0,1410.0
2010,1,24,18,2087599580,66.6,3.8,319.0,30.0,30.0,0.0,10.5,4.5,7.5,98.1,10.5,10.5,7.0,0.0,275.0,2.0,101.9,183.0,1410.0
2010,1,24,19,2087599580,70.7,4.7,319.0,0.0,0.0,0.0,9.2,4.2,6.7,98.1,8.0,8.0,8.7,0.0,272.0,1.0,101.9,0.0,0.0
2010,1,24,20,2087599580,71.8,7.2,320.0,0.0,0.0,0.0,9.4,4.6,7.0,98.1,7.5,7.5,13.4,0.0,270.0,4.0,102.0,0.0,0.0
2010,1,24,21,2087599580,74.4,5.8,336.0,0.0,0.0,0.0,8.9,4.6,6.8,98.1,7.3,7.3,10.7,0.0,272.0,2.0,102.0,0.0,0.0
2010,1,24,22,2087599580,76.5,4.9,352.0,0.0,0.0,0.0,8.6,4.7,6.7,98.1,7.1,7.1,9.1,0.0,273.0,3.0,102.0,0.0,0.0
2010,1,24,23,2087599580,75.5,4.4,13.0,0.0,0.0,0.0,8.4,4.3,6.4,98.1,7.1,7.1,8.1,0.0,273.0,2.0,102.0,0.0,0.0
2010,1,24,24,2087599580,72.4,3.9,69.0,0.0,0.0,0.0,8.7,4.0,6.4,98.1,7.7,7.7,7.2,0.0,275.0,5.0,102.0,0.0,0.0
2010,1,25,1,2087599580,75.9,2.1,51.0,0.0,0.0,0.0,8.0,4.0,6.1,98.1,8.0,8.0,3.9,0.0,275.0,6.0,102.0,0.0,0.0
2010,1,25,2,2087599580,77.4,2.2,17.0,0.0,0.0,0.0,7.6,3.9,5.8,98.1,7.6,7.6,4.0,0.0,274.0,11.0,102.0,0.0,0.0
2010,1,25,3,2087599580,73.0,3.3,59.0,0.0,0.0,0.0,7.9,3.3,5.7,98.0,7.0,7.0,6.2,0.0,277.0,41.0,101.9,0.0,0.0
2010,1,25,4,2087599580,69.5,5.0,71.0,0.0,0.0,0.0,8.4,3.1,5.8,98.0,6.8,6.8,9.2,0.0,275.0,63.0,101.8,0.0,0.0
2010,1,25,5,2087599580,66.3,5.9,75.0,0.0,0.0,0.0,8.8,2.8,5.9,97.9,7.0,7.0,10.9,0.0,272.0,42.0,101.8,0.0,0.0
2010,1,25,6,2087599580,67.9,6.2,80.0,0.0,0.0,0.0,8.5,2.9,5.9,97.9,6.6,6.6,11.4,0.0,271.0,20.0,101.7,0.0,0.0
2010,1,25,7,2087599580,67.6,4.9,85.0,0.0,0.0,0.0,8.1,2.4,5.4,97.9,6.5,6.5,9.1,0.0,270.0,4.0,101.7,0.0,0.0
2010,1,25,8,2087599580,66.0,5.6,68.0,0.0,0.0,0.0,8.2,2.2,5.4,97.9,6.4,6.4,10.4,0.0,269.0,2.0,101.8,0.0,0.0
2010,1,25,9,2087599580,59.0,6.7,71.0,139.0,60.0,402.0,10.2,2.5,6.5,97.9,10.2,10.2,12.3,0.0,270.0,0.0,101.7,177.0,1409.0
2010,1,25,10,2087599580,53.3,6.2,73.0,339.0,104.0,770.0,12.1,2.9,7.6,97.9,12.1,12.1,11.5,0.0,277.0,5.0,101.7,429.0,1409.0
2010,1,25,11,2087599580,48.4,4.4,81.0,500.0,95.0,899.0,13.9,3.2,8.5,97.8,13.9,13.9,8.2,0.0,282.0,5.0,101.7,636.0,1409.0
2010,1,25,12,2087599580,48.6,3.4,82.0,607.0,83.0,943.0,14.2,3.5,8.8,97.9,14.2,14.2,6.2,0.0,285.0,0.0,101.7,783.0,1409.0
2010,1,25,13,2087599580,46.8,1.0,123.0,649.0,97.0,904.0,15.6,4.3,9.7,97.7,15.6,15.6,1.8,0.0,287.0,3.0,101.5,860.0,1409.0
2010,1,25,14,2087599580,48.3,2.6,255.0,621.0,144.0,782.0,15.9,5.0,10.2,97.7,15.9,15.9,4.8,0.0,291.0,40.0,101.4,862.0,1409.0
2010,1,25,15,2087599580,50.4,3.6,266.0,529.0,156.0,668.0,15.8,5.5,10.3,97.6,15.8,15.8,6.6,0.0,294.0,57.0,101.4,788.0,1409.0
2010,1,25,16,2087599580,53.3,4.4,272.0,390.0,148.0,531.0,15.4,6.0,10.4,97.6,15.4,15.4,8.1,0.0,291.0,56.0,101.4,643.0,1409.0
2010,1,25,17,2087599580,58.2,4.9,279.0,212.0,159.0,144.0,14.6,6.5,10.2,97.6,14.6,14.6,9.2,0.0,288.0,58.0,101.4,439.0,1409.0
2010,1,25,18,2087599580,71.1,4.0,295.0,29.0,29.0,0.0,11.4,6.3,8.7,97.7,11.4,11.4,7.4,0.0,286.0,72.0,101.5,188.0,1409.0
2010,1,25,19,2087599580,76.2,3.8,301.0,0.0,0.0,0.0,10.4,6.4,8.3,97.7,10.4,10.4,7.0,0.0,299.0,94.0,101.6,0.0,0.0
2010,1,25,20,2087599580,76.0,2.7,329.0,0.0,0.0,0.0,10.8,6.7,8.6,97.7,10.8,10.8,5.0,0.0,318.0,99.0,101.6,0.0,0.0
2010,1,25,21,2087599580,76.2,1.9,340.0,0.0,0.0,0.0,10.7,6.7,8.6,97.7,10.7,10.7,3.5,0.0,318.0,95.0,101.5,0.0,0.0
2010,1,25,22,2087599580,77.7,1.5,339.0,0.0,0.0,0.0,10.3,6.6,8.4,97.7,10.3,10.3,2.8,0.0,308.0,96.0,101.5,0.0,0.0
2010,1,25,23,2087599580,78.9,1.0,346.0,0.0,0.0,0.0,9.7,6.2,7.9,97.7,9.7,9.7,1.8,0.0,295.0,95.0,101.5,0.0,0.0
2010,1,25,24,2087599580,82.1,1.7,32.0,0.0,0.0,0.0,9.4,6.5,7.9,97.7,9.4,9.4,3.2,0.0,287.0,92.0,101.5,0.0,0.0
2010,1,26,1,2087599580,78.4,4.0,95.0,0.0,0.0,0.0,9.9,6.3,8.1,97.6,9.0,9.0,7.5,0.0,288.0,98.0,101.4,0.0,0.0
2010,1,26,2,2087599580,75.2,3.5,101.0,0.0,0.0,0.0,10.0,5.8,7.8,97.6,9.3,9.3,6.5,0.0,285.0,91.0,101.4,0.0,0.0
2010,1,26,3,2087599580,83.2,0.6,350.0,0.0,0.0,0.0,8.6,5.9,7.2,97.6,8.6,8.6,1.1,0.0,281.0,92.0,101.4,0.0,0.0
2010,1,26,4,2087599580,84.8,2.3,312.0,0.0,0.0,0.0,8.1,5.7,6.9,97.6,8.1,8.1,4.3,0.0,277.0,57.0,101.4,0.0,0.0
2010,1,26,5,2087599580,85.6,2.4,338.0,0.0,0.0,0.0,7.9,5.6,6.7,97.6,7.9,7.9,4.4,0.0,276.0,47.0,101.4,0.0,0.0
2010,1,26,6,2087599580,86.8,3.1,4.0,0.0,0.0,0.0,7.8,5.8,6.8,97.5,7.1,7.1,5.7,0.0,273.0,33.0,101.3,0.0,0.0
2010,1,26,7,2087599580,84.8,4.0,81.0,0.0,0.0,0.0,8.4,6.0,7.2,97.5,7.3,7.3,7.5,0.0,273.0,14.0,101.3,0.0,0.0
2010,1,26,8,2087599580,82.2,6.1,107.0,0.0,0.0,0.0,9.3,6.4,7.8,97.5,7.6,7.6,11.3,0.0,273.0,35.0,101.3,0.0,0.0
2010,1,26,9,2087599580,71.9,5.8,113.0,124.0,70.0,271.0,11.3,6.5,8.8,97.5,11.3,11.3,10.7,0.0,283.0,57.0,101.3,180.0,1409.0
2010,1,26,10,2087599580,63.9,4.8,128.0,303.0,57.0,799.0,13.2,6.5,9.6,97.5,13.2,13.2,8.9,0.0,292.0,66.0,101.3,432.0,1409.0
2010,1,26,11,2087599580,59.9,3.8,175.0,443.0,74.0,813.0,14.4,6.7,10.2,97.5,14.4,14.4,7.1,0.0,301.0,69.0,101.3,640.0,1409.0
2010,1,26,12,2087599580,57.0,3.2,167.0,552.0,103.0,804.0,14.6,6.2,10.1,97.6,14.6,14.6,5.8,0.0,304.0,71.0,101.4,787.0,1409.0
2010,1,26,13,2087599580,57.8,6.0,207.0,652.0,125.0,860.0,15.3,7.0,10.7,97.5,15.3,15.3,11.2,0.0,290.0,42.0,101.3,865.0,1409.0
2010,1,26,14,2087599580,60.7,7.4,221.0,600.0,159.0,718.0,15.3,7.7,11.1,97.5,15.3,15.3,13.8,0.0,300.0,73.0,101.2,866.0,1409.0
2010,1,26,15,2087599580,63.5,6.9,228.0,500.0,183.0,563.0,14.9,8.0,11.1,97.4,14.9,14.9,12.7,0.0,305.0,72.0,101.2,793.0,1409.0
2010,1,26,16,2087599580,66.7,6.7,233.0,368.0,203.0,358.0,14.3,8.2,10.9,97.4,14.3,14.3,12.5,0.0,304.0,60.0,101.2,648.0,1409.0
2010,1,26,17,2087599580,73.0,5.5,239.0,134.0,132.0,8.0,13.1,8.4,10.5,97.4,13.1,13.1,10.2,0.0,326.0,73.0,101.2,443.0,1409.0
2010,1,26,18,2087599580,80.4,1.9,358.0,11.0,11.0,0.0,11.9,8.6,10.1,97.3,11.9,11.9,3.5,0.01,341.0,95.0,101.1,193.0,1409.0
2010,1,26,19,2087599580,82.7,3.3,49.0,0.0,0.0,0.0,11.5,8.7,9.9,97.3,11.5,11.5,6.2,0.01,341.0,100.0,101.1,0.0,0.0
2010,1,26,20,2087599580,81.3,4.3,68.0,0.0,0.0,0.0,11.6,8.5,9.9,97.3,11.6,11.6,7.9,0.01,342.0,98.0,101.1,0.0,0.0
2010,1,26,21,2087599580,81.0,3.7,71.0,0.0,0.0,0.0,11.4,8.3,9.7,97.3,11.4,11.4,6.8,0.0,337.0,91.0,101.1,0.0,0.0
2010,1,26,22,2087599580,82.4,1.6,89.0,0.0,0.0,0.0,11.1,8.2,9.5,97.3,11.1,11.1,3.0,0.01,337.0,95.0,101.1,0.0,0.0
2010,1,26,23,2087599580,84.9,2.3,216.0,0.0,0.0,0.0,11.0,8.5,9.6,97.4,11.0,11.0,4.3,0.05,340.0,100.0,101.2,0.0,0.0
2010,1,26,24,2087599580,86.8,1.7,163.0,0.0,0.0,0.0,11.1,9.0,9.9,97.4,11.1,11.1,3.1,0.04,342.0,100.0,101.2,0.0,0.0
2010,1,27,1,2087599580,87.1,1.9,119.0,0.0,0.0,0.0,10.9,8.9,9.8,97.3,10.9,10.9,3.5,0.01,337.0,100.0,101.1,0.0,0.0
2010,1,27,2,2087599580,87.5,2.2,68.0,0.0,0.0,0.0,10.2,8.2,9.1,97.3,10.2,10.2,4.1,0.0,316.0,99.0,101.1,0.0,0.0
2010,1,27,3,2087599580,87.5,1.6,20.0,0.0,0.0,0.0,9.4,7.4,8.3,97.3,9.4,9.4,2.9,0.0,302.0,88.0,101.1,0.0,0.0
2010,1,27,4,2087599580,87.5,2.5,352.0,0.0,0.0,0.0,8.7,6.8,7.7,97.3,8.7,8.7,4.5,0.0,285.0,64.0,101.1,0.0,0.0
